video-UID,clip_title,labeler,class
10009,Australian_flash_mob_dance_slice110.mp4,Alex,0
10021,Australian_flash_mob_dance_slice165.mp4,Alex,0
10100,ByronBay_slice225.mp4,Alex,0
10112,ByronBay_slice45.mp4,Alex,0
10115,ByronBay_slice55.mp4,Alex,0
10169,French_flashmob_circle_slice290.mp4,Alex,0
10267,HShackeysack_slice390.mp4,Alex,0
10300,Hooligans_violence__Football_hooligans_Reading_Swansea_1993__MrSmasherlad__9I7MpDQc82k.mp4_slice10.mp4,Alex,1
10357,NV_127.mp4,Alex,0
10372,NV_14.mp4,Alex,0
10420,NV_183.mp4,Alex,0
10422,NV_185.mp4,Alex,0
10439,NV_20.mp4,Alex,0
10446,NV_206.mp4,Alex,0
10488,NV_244.mp4,Alex,0
10493,NV_249.mp4,Alex,0
10535,NV_286.mp4_slice5.mp4,Alex,0
10571,NV_318.mp4,Alex,0
10606,NV_349.mp4,Alex,0
10614,NV_355.mp4,Alex,0
10658,NV_396.mp4,Alex,0
10665,NV_401.mp4,Alex,0
10697,NV_430.mp4,Alex,0
10721,NV_452.mp4,Alex,0
10747,NV_477.mp4,Alex,0
10748,NV_478.mp4,Alex,0
10812,NV_535.mp4,Alex,0
10823,NV_545.mp4,Alex,0
10840,NV_560.mp4,Alex,0
10856,NV_575.mp4,Alex,0
10929,NV_640.mp4,Alex,0
10940,NV_650.mp4,Alex,0
10949,NV_659.mp4,Alex,0
10962,NV_670.mp4,Alex,0
10970,NV_678.mp4,Alex,0
11036,NV_735.mp4_slice0.mp4,Alex,0
11073,NV_767.mp4,Alex,0
11118,NV_807.mp4,Alex,0
11184,NV_867.mp4,Alex,0
11217,NV_897.mp4,Alex,0
11220,NV_9.mp4,Alex,0
11222,NV_900.mp4,Alex,0
11242,NV_919.mp4,Alex,0
11261,NV_937.mp4,Alex,0
11282,NV_958.mp4,Alex,0
11286,NV_961.mp4,Alex,0
11297,NV_971.mp4,Alex,0
11317,NV_99.mp4,Alex,0
11359,NV_996.mp4_slice0.mp4,Alex,0
11423,SouthAmericanDrumline_slice5.mp4,Alex,0
11435,US_NC_asheville_drum_circle_slice10.mp4,Alex,0
11486,US_NC_asheville_drum_circle_slice330.mp4,Alex,0
11510,US_NC_asheville_drum_circle_slice440.mp4,Alex,0
11516,US_NC_asheville_drum_circle_slice465.mp4,Alex,0
11536,US_NC_asheville_drum_circle_slice550.mp4,Alex,0
11545,US_NC_asheville_drum_circle_slice595.mp4,Alex,0
11561,US_NC_asheville_drum_circle_slice665.mp4,Alex,0
11577,US_NC_asheville_drum_circle_slice740.mp4,Alex,0
11590,US_NC_asheville_drum_circle_slice80.mp4,Alex,0
11620,V_103.mp4,Alex,1
11702,V_173.mp4,Alex,1
11772,V_24.mp4_slice0.mp4,Alex,1
11815,V_280.mp4_slice0.mp4,Alex,0
11841,V_303.mp4_slice0.mp4,Alex,1
11848,V_309.mp4,Alex,1
11863,V_322.mp4,Alex,1
11888,V_346.mp4,Alex,1
11896,V_352.mp4,Alex,1
11912,V_362.mp4,Alex,0
11913,V_364.mp4_slice0.mp4,Alex,1
11956,V_402.mp4,Alex,0
11960,V_406.mp4,Alex,3
11964,V_41.mp4_slice0.mp4,Alex,1
11993,V_436.mp4,Alex,0
12033,V_471.mp4,Alex,0
12051,V_489.mp4,Alex,1
12067,V_502.mp4,Alex,1
12068,V_503.mp4,Alex,0
12167,V_595.mp4_slice0.mp4,Alex,0
12176,V_602.mp4_slice0.mp4,Alex,1
12188,V_613.mp4_slice0.mp4,Alex,0
12207,V_63.mp4,Alex,0
12219,V_640.mp4,Alex,0
12247,V_666.mp4,Alex,0
12265,V_682.mp4,Alex,0
12316,V_729.mp4,Alex,1
12317,V_73.mp4,Alex,1
12318,V_730.mp4,Alex,0
12329,V_740.mp4,Alex,0
12359,V_769.mp4_slice0.mp4,Alex,1
12360,V_77.mp4_slice0.mp4,Alex,1
12361,V_770.mp4,Alex,1
12364,V_773.mp4,Alex,1
12385,V_789.mp4_slice120.mp4,Alex,0
