video-UID,clip_title,labeler,class
12,Australian_flash_mob_dance_slice125.mp4,Lance,0
23,Australian_flash_mob_dance_slice175.mp4,Jen,0
43,Australian_flash_mob_dance_slice265.mp4,Lance,0
50,Australian_flash_mob_dance_slice30.mp4,Jen,0
62,Australian_flash_mob_dance_slice85.mp4,Ahsen,0
63,Australian_flash_mob_dance_slice90.mp4,Ahsen,0
66,ByronBay_slice0.mp4,Alex,0
114,ByronBay_slice75.mp4,Jen,0
121,French_flashmob_circle_slice10.mp4,Jen,0
129,French_flashmob_circle_slice135.mp4,Jen,0
133,French_flashmob_circle_slice150.mp4,Lance,0
134,French_flashmob_circle_slice155.mp4,Lance,0
136,French_flashmob_circle_slice165.mp4,Alex,0
149,French_flashmob_circle_slice225.mp4,Ahsen,0
153,French_flashmob_circle_slice245.mp4,Ahsen,0
155,French_flashmob_circle_slice250.mp4,Lance,0
166,French_flashmob_circle_slice300.mp4,Lance,0
170,French_flashmob_circle_slice320.mp4,Ahsen,0
174,French_flashmob_circle_slice340.mp4,Jen,0
189,French_flashmob_circle_slice65.mp4,Alex,0
205,HShackeysack_slice135.mp4,Jen,0
211,HShackeysack_slice160.mp4,Jen,0
212,HShackeysack_slice165.mp4,Lance,0
215,HShackeysack_slice180.mp4,Jen,0
218,HShackeysack_slice195.mp4,Lance,0
230,HShackeysack_slice25.mp4,Lance,0
232,HShackeysack_slice255.mp4,Alex,0
237,HShackeysack_slice280.mp4,Jen,0
248,HShackeysack_slice330.mp4,Alex,0
251,HShackeysack_slice345.mp4,Jen,0
255,HShackeysack_slice360.mp4,Jen,0
258,HShackeysack_slice375.mp4,Alex,0
265,HShackeysack_slice5.mp4,Lance,0
268,HShackeysack_slice60.mp4,Jen,0
285,Hooligans_violence__Football_Hooligans_Finland_v_Russia_World_Cup_Qualifier_June_2009__lancashirelads__SmxsnplMtb8.mp4,Lance,1
299,Hooligans_violence__Russian_Hooligans_Zenit_St_Petersburg__LordXavior__iMjISeT72vQ.mp4,Lance,1
302,La_cara_de_la_Violencia__soygonzalinho__GZhruAcf0q8.mp4,Lance,1
304,NV_10.mp4,Jen,0
308,NV_102.mp4,Ahsen,0
309,NV_103.mp4,Ahsen,0
313,NV_107.mp4,Lance,0
318,NV_111.mp4,Alex,0
320,NV_113.mp4,Ahsen,0
329,NV_121.mp4,Alex,0
336,NV_128.mp4,Ahsen,0
337,NV_129.mp4,Alex,0
343,NV_134.mp4,Lance,0
344,NV_135.mp4,Alex,0
346,NV_137.mp4,Ahsen,0
355,NV_145.mp4,Jen,0
356,NV_146.mp4,Lance,0
357,NV_147.mp4,Ahsen,0
358,NV_148.mp4,Lance,0
363,NV_152.mp4,Lance,0
370,NV_159.mp4,Alex,0
371,NV_16.mp4,Jen,0
372,NV_160.mp4,Ahsen,0
391,NV_178.mp4,Lance,0
398,NV_184.mp4,Alex,0
407,NV_192.mp4,Ahsen,0
414,NV_199.mp4,Jen,0
419,NV_202.mp4,Alex,0
420,NV_203.mp4,Alex,0
421,NV_204.mp4,Jen,0
427,NV_21.mp4,Lance,0
428,NV_210.mp4,Ahsen,0
429,NV_211.mp4,Jen,0
430,NV_212.mp4,Jen,0
436,NV_218.mp4,Lance,0
448,NV_229.mp4,Ahsen,0
453,NV_233.mp4,Alex,0
460,NV_24.mp4,Ahsen,0
466,NV_245.mp4,Ahsen,0
469,NV_248.mp4,Lance,0
490,NV_267.mp4,Alex,0
491,NV_268.mp4,Jen,0
496,NV_272.mp4,Jen,0
498,NV_274.mp4,Jen,0
506,NV_281.mp4,Ahsen,0
510,NV_285.mp4,Alex,0
514,NV_289.mp4,Lance,0
516,NV_290.mp4,Lance,0
517,NV_291.mp4,Jen,0
520,NV_294.mp4,Jen,0
531,NV_303.mp4,Lance,0
538,NV_31.mp4,Jen,0
539,NV_310.mp4,Ahsen,0
549,NV_32.mp4,Jen,0
550,NV_320.mp4,Lance,0
553,NV_323.mp4,Lance,0
554,NV_324.mp4,Lance,0
559,NV_329.mp4,Ahsen,0
562,NV_331.mp4,Jen,0
570,NV_339.mp4,Jen,0
590,NV_357.mp4,Ahsen,0
597,NV_363.mp4,Alex,0
602,NV_368.mp4,Jen,0
604,NV_37.mp4,Alex,0
606,NV_371.mp4,Lance,0
607,NV_372.mp4,Ahsen,0
614,NV_379.mp4,Lance,0
617,NV_381.mp4,Ahsen,0
625,NV_389.mp4,Ahsen,-1
628,NV_391.mp4,Ahsen,0
629,NV_392.mp4,Lance,0
632,NV_395.mp4,Ahsen,0
637,NV_4.mp4,Ahsen,0
644,NV_405.mp4,Ahsen,0
646,NV_407.mp4,Lance,0
647,NV_408.mp4,Alex,0
649,NV_41.mp4,Lance,0
655,NV_415.mp4,Lance,0
661,NV_420.mp4,Jen,0
665,NV_424.mp4,Alex,0
667,NV_426.mp4,Ahsen,0
668,NV_427.mp4,Ahsen,0
676,NV_434.mp4,Lance,3
687,NV_444.mp4,Lance,0
690,NV_447.mp4,Ahsen,0
694,NV_450.mp4,Ahsen,0
695,NV_451.mp4,Jen,0
699,NV_455.mp4,Jen,0
701,NV_457.mp4,Lance,-1
706,NV_461.mp4,Lance,0
719,NV_473.mp4,Lance,0
721,NV_475.mp4,Ahsen,0
737,NV_49.mp4,Alex,0
739,NV_491.mp4,Jen,0
747,NV_499.mp4,Jen,0
750,NV_500.mp4,Jen,0
751,NV_501.mp4,Jen,0
763,NV_512.mp4,Jen,0
765,NV_514.mp4,Ahsen,0
774,NV_522.mp4,Ahsen,0
778,NV_526.mp4,Jen,0
791,NV_538.mp4,Jen,0
792,NV_539.mp4,Alex,0
793,NV_54.mp4,Alex,0
796,NV_542.mp4,Jen,0
811,NV_556.mp4,Jen,0
812,NV_557.mp4,Jen,0
813,NV_558.mp4,Jen,0
828,NV_571.mp4,Ahsen,0
840,NV_582.mp4,Lance,0
842,NV_584.mp4,Ahsen,0
847,NV_589.mp4,Ahsen,0
848,NV_59.mp4,Jen,0
849,NV_590.mp4,Lance,0
867,NV_606.mp4,Ahsen,0
869,NV_608.mp4,Alex,0
880,NV_618.mp4,Alex,0
884,NV_621.mp4,Jen,0
886,NV_623.mp4,Jen,0
887,NV_624.mp4,Jen,0
893,NV_63.mp4,Jen,0
897,NV_633.mp4,Alex,0
900,NV_636.mp4,Jen,0
908,NV_643.mp4,Ahsen,0
910,NV_645.mp4,Lance,0
929,NV_662.mp4,Lance,0
931,NV_664.mp4,Jen,0
932,NV_665.mp4,Ahsen,0
934,NV_667.mp4,Ahsen,0
937,NV_67.mp4,Jen,0
941,NV_673.mp4,Jen,0
943,NV_675.mp4,Ahsen,0
951,NV_682.mp4,Jen,0
955,NV_686.mp4,Jen,0
964,NV_694.mp4,Lance,0
973,NV_701.mp4,Alex,0
982,NV_71.mp4,Ahsen,0
994,NV_720.mp4,Lance,0
998,NV_724.mp4,Lance,0
1000,NV_726.mp4,Jen,0
1001,NV_727.mp4,Jen,0
1003,NV_729.mp4,Alex,0
1004,NV_73.mp4,Lance,0
1012,NV_737.mp4,Jen,0
1017,NV_741.mp4,Alex,0
1019,NV_743.mp4,Lance,0
1021,NV_745.mp4,Lance,0
1025,NV_749.mp4,Alex,0
1026,NV_75.mp4,Alex,0
1031,NV_754.mp4,Jen,0
1033,NV_756.mp4,Jen,0
1034,NV_757.mp4,Lance,0
1038,NV_760.mp4,Jen,0
1046,NV_768.mp4,Ahsen,0
1051,NV_772.mp4,Alex,0
1054,NV_775.mp4,Alex,0
1056,NV_777.mp4,Ahsen,0
1057,NV_778.mp4,Alex,0
1058,NV_779.mp4,Ahsen,0
1063,NV_783.mp4,Lance,0
1064,NV_784.mp4,Jen,0
1065,NV_785.mp4,Jen,0
1071,NV_790.mp4,Alex,0
1073,NV_792.mp4,Ahsen,0
1079,NV_798.mp4,Jen,0
1092,NV_809.mp4,Lance,0
1097,NV_813.mp4,Alex,0
1104,NV_82.mp4,Lance,0
1111,NV_826.mp4,Jen,0
1122,NV_836.mp4,Alex,0
1124,NV_838.mp4,Ahsen,0
1126,NV_84.mp4,Ahsen,0
1127,NV_840.mp4,Lance,0
1131,NV_844.mp4,Alex,0
1133,NV_846.mp4,Lance,0
1136,NV_849.mp4,Lance,0
1137,NV_85.mp4,Lance,0
1145,NV_857.mp4,Jen,0
1154,NV_865.mp4,Alex,0
1158,NV_869.mp4,Ahsen,0
1162,NV_872.mp4,Jen,0
1169,NV_879.mp4,Lance,0
1173,NV_882.mp4,Jen,0
1176,NV_885.mp4,Lance,0
1181,NV_89.mp4,Alex,0
1185,NV_893.mp4,Jen,0
1196,NV_902.mp4,Lance,0
1199,NV_905.mp4,Ahsen,0
1207,NV_912.mp4,Lance,0
1208,NV_913.mp4,Jen,0
1209,NV_914.mp4,Ahsen,0
1210,NV_915.mp4,Alex,0
1215,NV_92.mp4,Jen,0
1220,NV_924.mp4,Alex,0
1224,NV_928.mp4,Lance,0
1231,NV_934.mp4,Ahsen,-1
1235,NV_938.mp4,Ahsen,-1
1236,NV_939.mp4,Ahsen,-1
1240,NV_942.mp4,Alex,0
1250,NV_951.mp4,Jen,0
1252,NV_953.mp4,Ahsen,0
1253,NV_954.mp4,Alex,0
1256,NV_957.mp4,Lance,0
1263,NV_963.mp4,Ahsen,0
1265,NV_965.mp4,Jen,0
1267,NV_967.mp4,Jen,0
1269,NV_969.mp4,Ahsen,0
1274,NV_973.mp4,Ahsen,0
1289,NV_987.mp4,Jen,0
1290,NV_988.mp4,Lance,0
1294,NV_991.mp4,Alex,0
1300,NV_997.mp4,Ahsen,0
1305,PutHandsUp_slice100.mp4,Alex,0
1308,PutHandsUp_slice115.mp4,Alex,0
1310,PutHandsUp_slice125.mp4,Lance,0
1313,PutHandsUp_slice140.mp4,Lance,0
1326,PutHandsUp_slice50.mp4,Alex,0
1327,PutHandsUp_slice55.mp4,Lance,0
1329,PutHandsUp_slice65.mp4,Ahsen,0
1331,PutHandsUp_slice75.mp4,Alex,0
1348,SouthAmericanDrumline_slice15.mp4,Alex,0
1356,SouthAmericanDrumline_slice25.mp4,Ahsen,0
1365,SouthAmericanDrumline_slice65.mp4,Lance,0
1377,US_NC_asheville_drum_circle_slice115.mp4,Ahsen,0
1381,US_NC_asheville_drum_circle_slice135.mp4,Alex,0
1396,US_NC_asheville_drum_circle_slice200.mp4,Alex,0
1402,US_NC_asheville_drum_circle_slice230.mp4,Alex,0
1407,US_NC_asheville_drum_circle_slice250.mp4,Ahsen,0
1413,US_NC_asheville_drum_circle_slice280.mp4,Ahsen,0
1414,US_NC_asheville_drum_circle_slice285.mp4,Lance,0
1418,US_NC_asheville_drum_circle_slice300.mp4,Alex,0
1421,US_NC_asheville_drum_circle_slice315.mp4,Ahsen,0
1426,US_NC_asheville_drum_circle_slice340.mp4,Lance,0
1427,US_NC_asheville_drum_circle_slice345.mp4,Jen,0
